Entity,Code,Year,Wheat yield
Ethiopia (former),OWID_ERE,1988,1.1838
Ethiopia (former),OWID_ERE,1989,1.2351999
Ethiopia (former),OWID_ERE,1990,1.3201
Ethiopia (former),OWID_ERE,1991,1.4115
Ethiopia (former),OWID_ERE,1992,1.3497
Europe,,1961,1.2498529
Europe,,1962,1.3203229
Europe,,1963,1.0930641
Europe,,1964,1.3445983
Europe,,1965,1.2407058
Europe,,1966,1.6005969
Europe,,1967,1.5260799
Europe,,1968,1.6685135
Europe,,1969,1.5553811
Europe,,1970,1.7284906
Europe,,1971,1.8906685
Europe,,1972,1.8790692
Europe,,1973,2.0609195
Europe,,1974,1.939129
Europe,,1975,1.5901331
Europe,,1976,2.042305
Europe,,1977,1.938078
Europe,,1978,2.328557
Europe,,1979,2.0320654
Europe,,1980,2.1835756
Europe,,1981,1.9925497
Europe,,1982,2.1778579
Europe,,1983,2.2681713
Europe,,1984,2.4663749
Europe,,1985,2.4119337
Europe,,1986,2.647856
Europe,,1987,2.6099045
Europe,,1988,2.689263
Europe,,1989,2.8448126
Europe,,1990,3.077942
Europe,,1991,2.7896225
Europe,,1992,3.1959913
Europe,,1993,3.1963844
Europe,,1994,3.1156378
Europe,,1995,3.1456473
Europe,,1996,3.1850753
Europe,,1997,3.2994728
Europe,,1998,3.3863752
Europe,,1999,3.2866604
Europe,,2000,3.3201597
Europe,,2001,3.4589298
Europe,,2002,3.5122046
Europe,,2003,3.239937
Europe,,2004,3.8591022
Europe,,2005,3.4945297
Europe,,2006,3.466638
Europe,,2007,3.3776755
Europe,,2008,4.0243526
Europe,,2009,3.7415423
Europe,,2010,3.6079357
Europe,,2011,3.7790456
Europe,,2012,3.5531032
Europe,,2013,3.9069097
Europe,,2014,4.2445946
Europe,,2015,4.1877956
Europe,,2016,4.028582
Europe,,2017,4.401447
Europe,,2018,3.9952097
Europe,,2019,4.265476
Europe,,2020,4.140596
Europe,,2021,4.2843595
Europe (FAO),,1961,1.2562
Europe (FAO),,1962,1.3269
Europe (FAO),,1963,1.0997
Europe (FAO),,1964,1.3518
Europe (FAO),,1965,1.2469
Europe (FAO),,1966,1.6035
Europe (FAO),,1967,1.5323
Europe (FAO),,1968,1.6744
Europe (FAO),,1969,1.5608
Europe (FAO),,1970,1.734
Europe (FAO),,1971,1.8973
Europe (FAO),,1972,1.8864
Europe (FAO),,1973,2.0695999
Europe (FAO),,1974,1.9478999
Europe (FAO),,1975,1.5950999
Europe (FAO),,1976,2.0484
Europe (FAO),,1977,1.9432
Europe (FAO),,1978,2.3351
Europe (FAO),,1979,2.0396
Europe (FAO),,1980,2.1891
Europe (FAO),,1981,1.9994999
Europe (FAO),,1982,2.1859
Europe (FAO),,1983,2.276
Europe (FAO),,1984,2.4773
Europe (FAO),,1985,2.4217
Europe (FAO),,1986,2.6585
Europe (FAO),,1987,2.6181998
Europe (FAO),,1988,2.6996
Europe (FAO),,1989,2.8562
Europe (FAO),,1990,3.0867
Europe (FAO),,1991,2.8012
Europe (FAO),,1992,3.2087
Europe (FAO),,1993,3.211
Europe (FAO),,1994,3.1324
Europe (FAO),,1995,3.1611
Europe (FAO),,1996,3.2071998
Europe (FAO),,1997,3.3165
Europe (FAO),,1998,3.4066
Europe (FAO),,1999,3.3040998
Europe (FAO),,2000,3.3202999
Europe (FAO),,2001,3.4591
Europe (FAO),,2002,3.5123
Europe (FAO),,2003,3.2401
Europe (FAO),,2004,3.8593998
Europe (FAO),,2005,3.4947
Europe (FAO),,2006,3.4668
Europe (FAO),,2007,3.3778
Europe (FAO),,2008,4.0246
Europe (FAO),,2009,3.7417
Europe (FAO),,2010,3.6081
Europe (FAO),,2011,3.7793
Europe (FAO),,2012,3.5532
Europe (FAO),,2013,3.9071
Europe (FAO),,2014,4.245
Europe (FAO),,2015,4.1879997
Europe (FAO),,2016,4.029
Europe (FAO),,2017,4.4017997
Europe (FAO),,2018,3.9956
Europe (FAO),,2019,4.2657
Europe (FAO),,2020,4.1408997
Europe (FAO),,2021,4.2848
European Union (27),,1961,1.7903835
European Union (27),,1962,2.035304
European Union (27),,1963,1.8787228
European Union (27),,1964,2.0240989
European Union (27),,1965,2.2633514
European Union (27),,1966,2.1365244
European Union (27),,1967,2.5208116
European Union (27),,1968,2.484229
European Union (27),,1969,2.4182365
European Union (27),,1970,2.3553653
European Union (27),,1971,2.8206909
European Union (27),,1972,2.8844895
European Union (27),,1973,3.0067844
European Union (27),,1974,3.1557353
European Union (27),,1975,2.9615376
European Union (27),,1976,3.08949
European Union (27),,1977,3.1446588
European Union (27),,1978,3.4929948
European Union (27),,1979,3.2390232
European Union (27),,1980,3.644172
European Union (27),,1981,3.4934328
European Union (27),,1982,3.7509725
European Union (27),,1983,3.5923145
European Union (27),,1984,4.500232
European Union (27),,1985,4.063678
European Union (27),,1986,4.0149064
European Union (27),,1987,4.1000333
European Union (27),,1988,4.427081
European Union (27),,1989,4.4448495
European Union (27),,1990,4.6018324
European Union (27),,1991,4.6733694
European Union (27),,1992,4.260317
European Union (27),,1993,4.241125
European Union (27),,1994,4.3923645
European Union (27),,1995,4.407734
European Union (27),,1996,4.622011
European Union (27),,1997,4.5068398
European Union (27),,1998,4.8836412
European Union (27),,1999,4.682663
European Union (27),,2000,4.726076
European Union (27),,2001,4.6342387
European Union (27),,2002,4.725744
European Union (27),,2003,4.321966
European Union (27),,2004,5.4388595
European Union (27),,2005,4.9003825
European Union (27),,2006,4.848373
European Union (27),,2007,4.6552033
European Union (27),,2008,5.438459
European Union (27),,2009,5.2109838
European Union (27),,2010,5.0678306
European Union (27),,2011,5.14676
European Union (27),,2012,5.055884
European Union (27),,2013,5.4586425
European Union (27),,2014,5.6741915
European Union (27),,2015,5.8137565
European Union (27),,2016,5.1683507
European Union (27),,2017,5.67756
European Union (27),,2018,5.2421904
European Union (27),,2019,5.758738
European Union (27),,2020,5.550718
European Union (27),,2021,5.746345
European Union (27) (FAO),,1961,1.8074
European Union (27) (FAO),,1962,2.0533
European Union (27) (FAO),,1963,1.8971
European Union (27) (FAO),,1964,2.0442998
European Union (27) (FAO),,1965,2.2789
European Union (27) (FAO),,1966,2.1413999
European Union (27) (FAO),,1967,2.5365
European Union (27) (FAO),,1968,2.4986
European Union (27) (FAO),,1969,2.4308
European Union (27) (FAO),,1970,2.3681
European Union (27) (FAO),,1971,2.8358
European Union (27) (FAO),,1972,2.8992
European Union (27) (FAO),,1973,3.0253
European Union (27) (FAO),,1974,3.1755
European Union (27) (FAO),,1975,2.9689999
European Union (27) (FAO),,1976,3.1022
European Union (27) (FAO),,1977,3.1536
European Union (27) (FAO),,1978,3.5088
European Union (27) (FAO),,1979,3.2572
European Union (27) (FAO),,1980,3.6529
European Union (27) (FAO),,1981,3.5086
European Union (27) (FAO),,1982,3.7682998
European Union (27) (FAO),,1983,3.6072998
European Union (27) (FAO),,1984,4.5206
European Union (27) (FAO),,1985,4.0834
European Union (27) (FAO),,1986,4.039
European Union (27) (FAO),,1987,4.1145997
European Union (27) (FAO),,1988,4.4463997
European Union (27) (FAO),,1989,4.4672
European Union (27) (FAO),,1990,4.6161
European Union (27) (FAO),,1991,4.6927
European Union (27) (FAO),,1992,4.2829
European Union (27) (FAO),,1993,4.2676
European Union (27) (FAO),,1994,4.4193
European Union (27) (FAO),,1995,4.4316
European Union (27) (FAO),,1996,4.6612997
European Union (27) (FAO),,1997,4.5368
European Union (27) (FAO),,1998,4.9144
European Union (27) (FAO),,1999,4.7106
European Union (27) (FAO),,2000,4.7261
European Union (27) (FAO),,2001,4.6342
European Union (27) (FAO),,2002,4.7257
European Union (27) (FAO),,2003,4.322
European Union (27) (FAO),,2004,5.4389
European Union (27) (FAO),,2005,4.9003997
European Union (27) (FAO),,2006,4.8483996
European Union (27) (FAO),,2007,4.6552
European Union (27) (FAO),,2008,5.4385
European Union (27) (FAO),,2009,5.211
European Union (27) (FAO),,2010,5.0678
European Union (27) (FAO),,2011,5.1468
European Union (27) (FAO),,2012,5.0559
European Union (27) (FAO),,2013,5.4586
European Union (27) (FAO),,2014,5.6742
European Union (27) (FAO),,2015,5.8138
European Union (27) (FAO),,2016,5.1684
European Union (27) (FAO),,2017,5.6776
European Union (27) (FAO),,2018,5.2422
European Union (27) (FAO),,2019,5.7587
European Union (27) (FAO),,2020,5.5506997
European Union (27) (FAO),,2021,5.7462997
Finland,FIN,1961,1.9435999
Finland,FIN,1962,1.4753
Finland,FIN,1963,1.6624999
Finland,FIN,1964,1.7238
Finland,FIN,1965,1.8745999
Finland,FIN,1966,1.7615
Finland,FIN,1967,2.0111
Finland,FIN,1968,2.1417
Finland,FIN,1969,2.3655999
Finland,FIN,1970,2.3322
Finland,FIN,1971,2.563
Finland,FIN,1972,2.5862
Finland,FIN,1973,2.4614
Finland,FIN,1974,2.7307
Finland,FIN,1975,2.8404999
Finland,FIN,1976,2.9772
Finland,FIN,1977,2.3148
Finland,FIN,1978,2.0813
Finland,FIN,1979,2.1029
Finland,FIN,1980,2.8697
Finland,FIN,1981,2.184
Finland,FIN,1982,3.0469
Finland,FIN,1983,3.4429998
Finland,FIN,1984,3.1058
Finland,FIN,1985,3.007
Finland,FIN,1986,3.1912
Finland,FIN,1987,2.0207999
Finland,FIN,1988,2.6037998
Finland,FIN,1989,3.3486998
Finland,FIN,1990,3.4847
Finland,FIN,1991,3.6390998
Finland,FIN,1992,2.4152
Finland,FIN,1993,3.6211998
Finland,FIN,1994,3.7953
Finland,FIN,1995,3.7686
Finland,FIN,1996,4.0827
Finland,FIN,1997,3.7187998
Finland,FIN,1998,2.8929
Finland,FIN,1999,2.1589
Finland,FIN,2000,3.6007
Finland,FIN,2001,3.3811
Finland,FIN,2002,3.2584999
Finland,FIN,2003,3.5493999
Finland,FIN,2004,3.4738
Finland,FIN,2005,3.7303998
Finland,FIN,2006,3.5575
Finland,FIN,2007,3.9329
Finland,FIN,2008,3.6408
Finland,FIN,2009,4.1026998
Finland,FIN,2010,3.4299
Finland,FIN,2011,3.8469
Finland,FIN,2012,3.9027998
Finland,FIN,2013,3.8214998
Finland,FIN,2014,4.0696
Finland,FIN,2015,4.1029997
Finland,FIN,2016,3.8302999
Finland,FIN,2017,4.1275997
Finland,FIN,2018,2.8211
Finland,FIN,2019,4.6264
Finland,FIN,2020,3.4538
Finland,FIN,2021,3.2352
France,FRA,1850,0.7
France,FRA,1911,1.3100001
France,FRA,1934,1.4100001
France,FRA,1950,1.8299999
France,FRA,1961,2.395
France,FRA,1962,3.0751998
France,FRA,1963,2.6624
France,FRA,1964,3.1534
France,FRA,1965,3.2654998
France,FRA,1966,2.8295999
France,FRA,1967,3.6365
France,FRA,1968,3.6641
France,FRA,1969,3.5809
France,FRA,1970,3.4222999
France,FRA,1971,3.8614
France,FRA,1972,4.5698
France,FRA,1973,4.5067
France,FRA,1974,4.5843997
France,FRA,1975,3.8734
France,FRA,1976,3.7721999
France,FRA,1977,4.2303
France,FRA,1978,5.0323
France,FRA,1979,4.782
France,FRA,1980,5.1809998
France,FRA,1981,5.0109997
France,FRA,1982,5.236
France,FRA,1983,5.1274
France,FRA,1984,6.4596996
France,FRA,1985,5.9999
France,FRA,1986,5.4487
France,FRA,1987,5.5583997
France,FRA,1988,6.1509
France,FRA,1989,6.348
France,FRA,1990,6.4786997
France,FRA,1991,6.6763997
France,FRA,1992,6.3992
France,FRA,1993,6.4739
France,FRA,1994,6.6685
France,FRA,1995,6.5078998
France,FRA,1996,7.1361
France,FRA,1997,6.6288
France,FRA,1998,7.6063
France,FRA,1999,7.2395
France,FRA,2000,7.1175
France,FRA,2001,6.6169
France,FRA,2002,7.4455
France,FRA,2003,6.25
France,FRA,2004,7.5787997
France,FRA,2005,6.9887
France,FRA,2006,6.7414
France,FRA,2007,6.2542
France,FRA,2008,7.1018
France,FRA,2009,7.4477997
France,FRA,2010,7.0404997
France,FRA,2011,6.6563
France,FRA,2012,7.1512
France,FRA,2013,7.2655997
France,FRA,2014,7.3529997
France,FRA,2015,7.8008
France,FRA,2016,5.2896
France,FRA,2017,7.2538
France,FRA,2018,6.7679996
France,FRA,2019,7.7427998
France,FRA,2020,6.6802998
France,FRA,2021,6.9284
Georgia,GEO,1992,1.7673999
Georgia,GEO,1993,1.425
Georgia,GEO,1994,1.3244
Georgia,GEO,1995,1.3032
Georgia,GEO,1996,1.4038999
Georgia,GEO,1997,1.7109
Georgia,GEO,1998,1.0871999
Georgia,GEO,1999,2.0325
Georgia,GEO,2000,1.043
Georgia,GEO,2001,2.6883
Georgia,GEO,2002,1.6983999
Georgia,GEO,2003,1.9346999
Georgia,GEO,2004,1.8165
Georgia,GEO,2005,1.9889
Georgia,GEO,2006,1.2469
Georgia,GEO,2007,1.6682
Georgia,GEO,2008,1.6833999
Georgia,GEO,2009,1.0737
Georgia,GEO,2010,1.0188999
Georgia,GEO,2011,2.0684
Georgia,GEO,2012,1.6989
Georgia,GEO,2013,1.8367
Georgia,GEO,2014,1.3533
Georgia,GEO,2015,2.5791
Georgia,GEO,2016,2.5732
Georgia,GEO,2017,2.2149
Georgia,GEO,2018,2.4733999
Georgia,GEO,2019,2.3341
Georgia,GEO,2020,2.2022
Georgia,GEO,2021,2.7017999
Germany,DEU,1850,0.98999995
Germany,DEU,1911,2.42
Germany,DEU,1934,2
Germany,DEU,1950,2.6200001
Germany,DEU,1961,2.8607
Germany,DEU,1962,3.3897998
Germany,DEU,1963,3.3934
Germany,DEU,1964,3.4845
Germany,DEU,1965,3.2321
Germany,DEU,1966,3.2324998
Germany,DEU,1967,4.0216
Germany,DEU,1968,4.2162
Germany,DEU,1969,3.8876998
Germany,DEU,1970,3.7264
Germany,DEU,1971,4.4228997
Germany,DEU,1972,4.038
Germany,DEU,1973,4.3477
Germany,DEU,1974,4.6257
Germany,DEU,1975,4.3188
Germany,DEU,1976,3.9343998
Germany,DEU,1977,4.3553
Germany,DEU,1978,4.8869
Germany,DEU,1979,4.7776
Germany,DEU,1980,4.7388997
Germany,DEU,1981,4.8796997
Germany,DEU,1982,5.2433
Germany,DEU,1983,5.2084
Germany,DEU,1984,5.9330997
Germany,DEU,1985,5.8294997
Germany,DEU,1986,6.0919
Germany,DEU,1987,5.7757
Germany,DEU,1988,6.2265997
Germany,DEU,1989,5.6815
Germany,DEU,1990,6.2734
Germany,DEU,1991,6.7711997
Germany,DEU,1992,5.9811
Germany,DEU,1993,6.5841
Germany,DEU,1994,6.7683997
Germany,DEU,1995,6.8882
Germany,DEU,1996,7.2932
Germany,DEU,1997,7.2901998
Germany,DEU,1998,7.2035
Germany,DEU,1999,7.5411
Germany,DEU,2000,7.2826
Germany,DEU,2001,7.8827
Germany,DEU,2002,6.9055996
Germany,DEU,2003,6.4985
Germany,DEU,2004,8.171599
Germany,DEU,2005,7.4651
Germany,DEU,2006,7.2007
Germany,DEU,2007,6.9610996
Germany,DEU,2008,8.087299
Germany,DEU,2009,7.8090997
Germany,DEU,2010,7.212
Germany,DEU,2011,7.0139
Germany,DEU,2012,7.3311996
Germany,DEU,2013,7.9979
Germany,DEU,2014,8.6296
Germany,DEU,2015,8.0877
Germany,DEU,2016,7.6408997
Germany,DEU,2017,7.6443
Germany,DEU,2018,6.6737
Germany,DEU,2019,7.3964
Germany,DEU,2020,7.8195
Germany,DEU,2021,7.3015
Greece,GRC,1850,0.46
Greece,GRC,1911,0.98
Greece,GRC,1934,0.92
Greece,GRC,1950,1.02
Greece,GRC,1961,1.3026
Greece,GRC,1962,1.4433
Greece,GRC,1963,1.3141999
Greece,GRC,1964,1.653
Greece,GRC,1965,1.6468999
Greece,GRC,1966,1.7839999
Greece,GRC,1967,1.8419
Greece,GRC,1968,1.4283999
Greece,GRC,1969,1.5985999
Greece,GRC,1970,1.9806
Greece,GRC,1971,1.9926
Greece,GRC,1972,1.9977
Greece,GRC,1973,1.9905
Greece,GRC,1974,2.3504
Greece,GRC,1975,2.2919
Greece,GRC,1976,2.5521
Greece,GRC,1977,1.8813
Greece,GRC,1978,2.7213
Greece,GRC,1979,2.4301
Greece,GRC,1980,2.9348
Greece,GRC,1981,2.7556
Greece,GRC,1982,2.8778
Greece,GRC,1983,2.0925
Greece,GRC,1984,2.6713
Greece,GRC,1985,2.0463998
Greece,GRC,1986,2.6311
Greece,GRC,1987,2.5971
Greece,GRC,1988,2.8151999
Greece,GRC,1989,3.0163
Greece,GRC,1990,1.9332
Greece,GRC,1991,3.1183
Greece,GRC,1992,2.4315
Greece,GRC,1993,2.2951999
Greece,GRC,1994,2.751
Greece,GRC,1995,2.6341
Greece,GRC,1996,2.4148998
Greece,GRC,1997,2.4171999
Greece,GRC,1998,2.4378998
Greece,GRC,1999,2.391
Greece,GRC,2000,2.6666
Greece,GRC,2001,2.5096
Greece,GRC,2002,2.3432
Greece,GRC,2003,2.0075998
Greece,GRC,2004,2.4757
Greece,GRC,2005,2.4057999
Greece,GRC,2006,2.2858999
Greece,GRC,2007,2.2352998
Greece,GRC,2008,2.7768998
Greece,GRC,2009,2.7436
Greece,GRC,2010,2.6044
Greece,GRC,2011,2.7003999
Greece,GRC,2012,2.665
Greece,GRC,2013,2.7777
Greece,GRC,2014,2.7466
Greece,GRC,2015,2.905
Greece,GRC,2016,2.8927999
Greece,GRC,2017,2.9284
Greece,GRC,2018,2.6526
Greece,GRC,2019,2.7939
Greece,GRC,2020,3.0772998
Greece,GRC,2021,2.9075
Guatemala,GTM,1961,0.7319
Guatemala,GTM,1962,0.82
Guatemala,GTM,1963,0.9371
Guatemala,GTM,1964,0.93039995
Guatemala,GTM,1965,0.9914
Guatemala,GTM,1966,0.958
Guatemala,GTM,1967,0.86869997
Guatemala,GTM,1968,1.0975
Guatemala,GTM,1969,1.0313
Guatemala,GTM,1970,1.1003
Guatemala,GTM,1971,1.2242
Guatemala,GTM,1972,1.3694999
Guatemala,GTM,1973,1.6853
Guatemala,GTM,1974,1.1764
Guatemala,GTM,1975,1.1757
Guatemala,GTM,1976,1.3054999
Guatemala,GTM,1977,1.2444999
Guatemala,GTM,1978,1.1377
Guatemala,GTM,1979,1.5715
Guatemala,GTM,1980,1.4614999
Guatemala,GTM,1981,1.7556
Guatemala,GTM,1982,1.6413
Guatemala,GTM,1983,2.0976
Guatemala,GTM,1984,2.8167999
Guatemala,GTM,1985,1.7078999
Guatemala,GTM,1986,1.9986
Guatemala,GTM,1987,2.0026
Guatemala,GTM,1988,1.9965999
Guatemala,GTM,1989,1.9993
Guatemala,GTM,1990,1.9983
Guatemala,GTM,1991,2.0124
Guatemala,GTM,1992,2
Guatemala,GTM,1993,1.9923999
Guatemala,GTM,1994,2.1025
Guatemala,GTM,1995,2.0987
Guatemala,GTM,1996,2.102
Guatemala,GTM,1997,2.0407999
Guatemala,GTM,1998,1.9720999
Guatemala,GTM,1999,1.9633
Guatemala,GTM,2000,2.0934
Guatemala,GTM,2001,2.9638
Guatemala,GTM,2002,1.9145999
Guatemala,GTM,2003,2.0249
Guatemala,GTM,2004,2.0184
Guatemala,GTM,2005,2.1288
Guatemala,GTM,2006,2.2712
Guatemala,GTM,2007,2.2229
Guatemala,GTM,2008,2.4013
Guatemala,GTM,2009,2.2131
Guatemala,GTM,2010,2.0574
Guatemala,GTM,2011,2.0509
Guatemala,GTM,2012,2.1677
Guatemala,GTM,2013,2.024
Guatemala,GTM,2014,2.1771
Guatemala,GTM,2015,2.1255
Guatemala,GTM,2016,2.1288
Guatemala,GTM,2017,2.1267
Guatemala,GTM,2018,2.1090999
Guatemala,GTM,2019,2.1448998
Guatemala,GTM,2020,2.1469998
Guatemala,GTM,2021,2.1395
High-income countries,,1961,1.5435874
High-income countries,,1962,1.8075119
High-income countries,,1963,1.789886
High-income countries,,1964,1.8037739
High-income countries,,1965,1.8667892
High-income countries,,1966,1.9208883
High-income countries,,1967,1.8402666
High-income countries,,1968,1.9970782
High-income countries,,1969,2.0650811
High-income countries,,1970,2.1285887
High-income countries,,1971,2.347515
High-income countries,,1972,2.2455473
High-income countries,,1973,2.295592
High-income countries,,1974,2.2470274
High-income countries,,1975,2.257009
High-income countries,,1976,2.284534
High-income countries,,1977,2.2425923
High-income countries,,1978,2.5513883
High-income countries,,1979,2.400789
High-income countries,,1980,2.4506078
High-income countries,,1981,2.4973645
High-income countries,,1982,2.5496485
High-income countries,,1983,2.759353
High-income countries,,1984,2.9535706
High-income countries,,1985,2.794827
High-income countries,,1986,2.829372
High-income countries,,1987,2.9059246
High-income countries,,1988,2.8216002
High-income countries,,1989,2.8910074
High-income countries,,1990,3.1748133
High-income countries,,1991,3.1488602
High-income countries,,1992,3.114583
High-income countries,,1993,3.1221757
High-income countries,,1994,3.187998
High-income countries,,1995,3.0789604
High-income countries,,1996,3.2761362
High-income countries,,1997,3.2680502
High-income countries,,1998,3.5050395
High-income countries,,1999,3.434941
High-income countries,,2000,3.4839313
High-income countries,,2001,3.265433
High-income countries,,2002,3.3887873
High-income countries,,2003,3.1709075
High-income countries,,2004,3.7703106
High-income countries,,2005,3.5062475
High-income countries,,2006,3.4793718
High-income countries,,2007,3.2420912
High-income countries,,2008,3.656012
High-income countries,,2009,3.6385984
High-income countries,,2010,3.6378958
High-income countries,,2011,3.7119148
High-income countries,,2012,3.7074685
High-income countries,,2013,3.8980465
High-income countries,,2014,3.9655104
High-income countries,,2015,3.9722261
High-income countries,,2016,4.0301514
High-income countries,,2017,4.1669207
High-income countries,,2018,3.850243
High-income countries,,2019,4.198641
High-income countries,,2020,4.0556216
High-income countries,,2021,3.9506795
Honduras,HND,1961,0.78239995
Honduras,HND,1962,0.8084
Honduras,HND,1963,0.82949996
Honduras,HND,1964,0.8034
Honduras,HND,1965,0.8771
Honduras,HND,1966,0.87619996
Honduras,HND,1967,0.8742
Honduras,HND,1968,0.8799
Honduras,HND,1969,0.82949996
Honduras,HND,1970,0.82949996
Honduras,HND,1971,0.8526
Honduras,HND,1972,0.875
Honduras,HND,1973,0.875
Honduras,HND,1974,0.8333
Honduras,HND,1975,0.8333
Honduras,HND,1976,0.8333
Honduras,HND,1977,0.8333
Honduras,HND,1978,1
Honduras,HND,1979,0.77779996
Honduras,HND,1980,0.77779996
Honduras,HND,1981,0.6364
Honduras,HND,1982,0.6364
Honduras,HND,1983,0.5909
Honduras,HND,1984,0.5909
Honduras,HND,1985,0.59999996
Honduras,HND,1986,0.59999996
Honduras,HND,1987,0.5909
Honduras,HND,1988,0.5667
Honduras,HND,1989,0.5833
Honduras,HND,1990,0.5769
Honduras,HND,1991,0.5815
Honduras,HND,1992,0.5926
Honduras,HND,1993,0.5821
Honduras,HND,1994,0.6071
Honduras,HND,1995,0.5947
Honduras,HND,1996,0.6004
Honduras,HND,1997,0.6667
Honduras,HND,1998,0.5
Honduras,HND,1999,0.475
Honduras,HND,2000,0.5257
Honduras,HND,2001,0.5302
Honduras,HND,2002,0.5304
Honduras,HND,2003,0.5
Honduras,HND,2004,0.5273
Honduras,HND,2005,0.5312
Honduras,HND,2006,0.53529996
Honduras,HND,2007,0.5395
Honduras,HND,2008,0.5438
Honduras,HND,2009,0.575
Honduras,HND,2010,0.55079997
Honduras,HND,2011,0.5421
Honduras,HND,2012,0.5488
Honduras,HND,2013,0.55
Honduras,HND,2014,0.5421
Honduras,HND,2015,0.5408
Honduras,HND,2016,0.5384
Honduras,HND,2017,0.53709996
Honduras,HND,2018,0.5395
Honduras,HND,2019,0.5428
Honduras,HND,2020,0.5331
Honduras,HND,2021,0.5385
Hungary,HUN,1911,1.32
Hungary,HUN,1934,1.13
Hungary,HUN,1950,1.38
Hungary,HUN,1961,1.9095
Hungary,HUN,1962,1.7888
Hungary,HUN,1963,1.5708
Hungary,HUN,1964,1.8556999
Hungary,HUN,1965,2.1703
Hungary,HUN,1966,2.1711
Hungary,HUN,1967,2.5895
Hungary,HUN,1968,2.5244
Hungary,HUN,1969,2.7141
Hungary,HUN,1970,2.1369998
Hungary,HUN,1971,3.0809
Hungary,HUN,1972,3.109
Hungary,HUN,1973,3.4793
Hungary,HUN,1974,3.7519999
Hungary,HUN,1975,3.2036
Hungary,HUN,1976,3.8844998
Hungary,HUN,1977,4.0566
Hungary,HUN,1978,4.2871
Hungary,HUN,1979,3.2667
Hungary,HUN,1980,4.7643
Hungary,HUN,1981,4.0098
Hungary,HUN,1982,4.3999
Hungary,HUN,1983,4.4172997
Hungary,HUN,1984,5.433
Hungary,HUN,1985,4.8448997
Hungary,HUN,1986,4.3622
Hungary,HUN,1987,4.4192
Hungary,HUN,1988,5.4858
Hungary,HUN,1989,5.2643
Hungary,HUN,1990,5.0771
Hungary,HUN,1991,5.19
Hungary,HUN,1992,4.0699997
Hungary,HUN,1993,3.0649
Hungary,HUN,1994,4.6033
Hungary,HUN,1995,4.1644
Hungary,HUN,1996,3.2779999
Hungary,HUN,1997,4.2153
Hungary,HUN,1998,4.139
Hungary,HUN,1999,3.5948
Hungary,HUN,2000,3.6044
Hungary,HUN,2001,4.3104997
Hungary,HUN,2002,3.5212
Hungary,HUN,2003,2.6408
Hungary,HUN,2004,5.1173997
Hungary,HUN,2005,4.5
Hungary,HUN,2006,4.0719
Hungary,HUN,2007,3.5874999
Hungary,HUN,2008,5.0024
Hungary,HUN,2009,3.8546
Hungary,HUN,2010,3.7038
Hungary,HUN,2011,4.1994
Hungary,HUN,2012,3.7484999
Hungary,HUN,2013,4.6386
Hungary,HUN,2014,4.7288
Hungary,HUN,2015,5.1796
Hungary,HUN,2016,5.3654
Hungary,HUN,2017,5.4287
Hungary,HUN,2018,5.1243997
Hungary,HUN,2019,5.2949
Hungary,HUN,2020,5.468
Hungary,HUN,2021,5.9254
India,IND,1961,0.85069996
India,IND,1962,0.8896
India,IND,1963,0.79289997
India,IND,1964,0.7299
India,IND,1965,0.91319996
India,IND,1966,0.8268
India,IND,1967,0.8874
India,IND,1968,1.1028
India,IND,1969,1.1688
India,IND,1970,1.2085999
India,IND,1971,1.3066
India,IND,1972,1.3799
India,IND,1973,1.2708
India,IND,1974,1.1718999
India,IND,1975,1.3384
India,IND,1976,1.4103
India,IND,1977,1.3866
India,IND,1978,1.4798
India,IND,1979,1.5683
India,IND,1980,1.4355999
India,IND,1981,1.6299
India,IND,1982,1.6912999
India,IND,1983,1.8158
India,IND,1984,1.8432
India,IND,1985,1.8700999
India,IND,1986,2.046
India,IND,1987,1.9161999
India,IND,1988,2.0019
India,IND,1989,2.2444
India,IND,1990,2.1211
India,IND,1991,2.2814
India,IND,1992,2.394
India,IND,1993,2.3267
India,IND,1994,2.3796
India,IND,1995,2.559
India,IND,1996,2.4828
India,IND,1997,2.6789
India,IND,1998,2.4852
India,IND,1999,2.5901
India,IND,2000,2.7784998
India,IND,2001,2.7080998
India,IND,2002,2.7621
India,IND,2003,2.61
India,IND,2004,2.7131999
India,IND,2005,2.6016
India,IND,2006,2.6188
India,IND,2007,2.7079
India,IND,2008,2.8021998
India,IND,2009,2.9071
India,IND,2010,2.8395
India,IND,2011,2.9886
India,IND,2012,3.1775
India,IND,2013,3.1538
India,IND,2014,3.1457
India,IND,2015,2.7496
India,IND,2016,3.0339
India,IND,2017,3.1999
India,IND,2018,3.3681998
India,IND,2019,3.5333998
India,IND,2020,3.4398
India,IND,2021,3.4668999
Iran,IRN,1961,0.797
Iran,IRN,1962,0.77599996
Iran,IRN,1963,0.7259
Iran,IRN,1964,0.70879996
Iran,IRN,1965,0.7761
Iran,IRN,1966,0.79999995
Iran,IRN,1967,0.79999995
Iran,IRN,1968,0.79999995
Iran,IRN,1969,0.79999995
Iran,IRN,1970,0.80009997
Iran,IRN,1971,0.726
Iran,IRN,1972,0.8312
Iran,IRN,1973,0.8084
Iran,IRN,1974,0.7977
Iran,IRN,1975,0.91889995
Iran,IRN,1976,1.0494
Iran,IRN,1977,1.0122
Iran,IRN,1978,1.0401
